"","Estimate","Std. Error","t value","FDR","bcpid"
"bcpIDd2B10COPR_A",0.0457886421196351,0.0151767280497496,3.01702988743945,0.00273320014678188,"bcpIDd2B10COPR_A"
"bcpIDd2B11COPR_A",0.0218026628602716,0.00971410011772388,2.24443464613788,0.025408003197339,"bcpIDd2B11COPR_A"
"bcpIDd2B11COPR_B",-0.0302802258937356,0.0129084114708933,-2.34577476570323,0.0195266191459078,"bcpIDd2B11COPR_B"
"bcpIDd2B12COPR_A",0.0639691299913744,0.0138833769856716,4.60760592018743,0.00000565229898365789,"bcpIDd2B12COPR_A"
"bcpIDd2B3COPR_A",0.0238942320798266,0.0144589054812577,1.65256160715619,0.0992871269014697,"bcpIDd2B3COPR_A"
"bcpIDd2B5COPR_A",0.0161258408882797,0.00795646236671264,2.02676015357594,0.0434195324095331,"bcpIDd2B5COPR_A"
"bcpIDd2B7COPR_B",0.119617794002382,0.00929256121144411,12.8724246502749,0.000000000000000000000000000000176010670062907,"bcpIDd2B7COPR_B"
"bcpIDd2B9COPR_B",0.0947450162491161,0.0889666591752496,1.06494969157473,0.287608497574634,"bcpIDd2B9COPR_B"
"bcpIDd2C10COPR_A",0.0533873510698456,0.0170308944602026,3.13473559445747,0.00186060888785279,"bcpIDd2C10COPR_A"
"bcpIDd2C10COPR_B",0.0141268450271153,0.0114004370255711,1.23914942869549,0.216092965236406,"bcpIDd2C10COPR_B"
"bcpIDd2C11COPR_A",-0.00510065453569035,0.0235267826272918,-0.21680204286724,0.828484749337988,"bcpIDd2C11COPR_A"
"bcpIDd2C7COPR_A",0.0368271596742151,0.00977098338643013,3.76903308681912,0.000191286815936793,"bcpIDd2C7COPR_A"
"bcpIDd2C7COPR_B",0.0302825826170616,0.0105409596410658,2.87284873941514,0.00430768352100956,"bcpIDd2C7COPR_B"
"bcpIDd2D10COPR_A",0.00509846059641798,0.00977362957147887,0.521654781279635,0.602229723219989,"bcpIDd2D10COPR_A"
"bcpIDd2D10COPR_B",0.000335636429183317,0.0116163174843309,0.0288935309865672,0.976965427179133,"bcpIDd2D10COPR_B"
"bcpIDd2D11COPR_A",0.0822657183170828,0.0577393867641077,1.42477644685034,0.155083369091825,"bcpIDd2D11COPR_A"
"bcpIDd2D11COPR_B",0.0553815317562575,0.00940279322854731,5.88990211845951,0.00000000883330467292802,"bcpIDd2D11COPR_B"
"bcpIDd2D3COPR_A",0.0386927429890667,0.0187430511223876,2.06437803196568,0.0396938154039832,"bcpIDd2D3COPR_A"
"bcpIDd2D5COPR_A",-0.0088503534457393,0.0115325762746098,-0.767422060344337,0.44333086053429,"bcpIDd2D5COPR_A"
"bcpIDd2D7COPR_A",0.0797809223950679,0.00846685447250126,9.42273457683503,0.00000000000000000053410701499333,"bcpIDd2D7COPR_A"
"bcpIDd2D7COPR_B",0.0666132842948853,0.010299577464868,6.46757447304067,0.000000000323049313425438,"bcpIDd2D7COPR_B"
"bcpIDd2D9COPR_A",0.0415780376014865,0.00892084368562638,4.66077414499244,0.00000443494863761123,"bcpIDd2D9COPR_A"
